transactionID,carrierID,customerID,amount,date
5560,2,578,7.03,2005-09-30 00:48:30
5561,1,496,9.35,2007-01-08 09:44:27
5562,1,588,8.6,2007-03-01 16:48:39
5563,1,699,6.31,2009-09-08 04:27:00
5564,2,293,19.47,2008-08-22 06:18:46
5565,3,235,8.74,2008-02-11 04:41:35
5566,2,172,9.11,2008-06-25 07:37:12
5567,2,881,18.25,2006-12-26 14:59:49
5568,1,828,5.09,2008-12-18 13:50:01
5569,3,910,5.53,2005-01-13 05:09:29
5570,1,958,13.41,2006-02-21 20:21:46
5571,3,827,11.48,2008-03-03 23:55:02
5572,2,183,6.33,2007-02-21 02:50:13
5573,3,625,13.02,2005-03-11 19:00:32
5574,3,482,14.53,2008-10-30 11:46:14
5575,2,22,7.16,2006-07-22 06:01:33
5576,1,927,15.15,2007-03-21 11:23:07
5577,3,428,11.11,2006-12-21 19:01:53
5578,2,821,19.68,2008-12-30 22:22:07
5579,3,649,16.53,2008-06-30 02:01:32
5580,3,481,13.71,2007-03-06 17:09:13
5581,1,208,7.81,2008-01-18 17:46:09
5582,3,104,10.58,2006-03-23 21:36:05
5583,1,74,15.64,2006-07-29 15:12:22
5584,3,362,14.18,2007-09-26 14:10:02
5585,2,36,10.54,2007-06-02 01:14:11
5586,2,741,18.91,2006-02-13 06:58:53
5587,3,153,14.38,2005-09-30 08:48:59
5588,3,246,6.78,2007-06-22 09:59:36
5589,2,64,12.48,2008-09-03 08:30:00
5590,3,566,16.5,2009-11-19 05:22:01
5591,3,301,19.15,2006-07-24 07:16:30
5592,2,327,19.91,2006-03-24 11:54:52
5593,2,375,17.05,2008-12-29 02:34:20
5594,2,923,6.77,2007-09-02 13:09:17
5595,2,418,8.84,2009-12-26 02:22:44
5596,1,236,19.83,2009-04-06 02:19:18
5597,3,361,12.62,2009-01-14 07:05:09
5598,1,747,18.04,2007-03-15 14:32:14
5599,3,354,6.89,2006-01-07 20:56:38
5600,2,77,13.18,2008-07-27 13:46:23
5601,1,33,19.07,2008-09-12 06:19:34
5602,2,329,6.05,2008-02-02 18:29:47
5603,2,14,15.35,2005-12-08 19:03:26
5604,1,520,7.56,2006-03-18 01:32:16
5605,2,422,12.68,2005-05-14 06:47:23
5606,2,953,15.35,2008-10-13 18:11:56
5607,2,236,18.13,2008-10-29 10:18:23
5608,2,480,18.27,2009-10-13 06:14:15
5609,2,80,11.87,2006-08-22 13:04:43
5610,3,785,16.22,2008-11-12 02:00:48
5611,1,336,15.22,2007-06-28 17:59:34
5612,3,806,8.15,2006-09-15 06:43:11
5613,2,516,9.62,2007-09-22 04:15:05
5614,2,672,17.58,2008-04-28 03:48:08
5615,2,524,7.55,2009-11-26 01:34:45
5616,3,658,5.45,2009-06-05 18:41:42
5617,2,447,5.73,2005-07-25 05:31:03
5618,1,50,15.93,2007-11-02 04:55:58
5619,3,912,6.22,2009-07-02 06:12:42
5620,3,418,19.29,2009-09-26 07:03:03
5621,1,576,11.57,2006-08-30 02:21:01
5622,1,555,18.01,2005-12-30 10:40:03
5623,2,202,19.52,2009-02-18 08:39:48
5624,3,357,10.17,2007-12-17 22:59:02
5625,1,355,19.49,2005-08-01 01:06:42
5626,3,569,10.2,2005-05-11 20:25:02
5627,1,738,10.5,2009-12-14 13:06:12
5628,3,821,6.87,2009-03-22 20:32:20
5629,1,372,15.31,2006-09-18 02:02:33
5630,2,884,14.46,2008-06-15 05:20:03
5631,2,407,12.02,2007-07-31 07:46:20
5632,1,417,6.11,2005-10-20 23:05:41
5633,1,382,8.68,2008-02-18 10:40:12
5634,3,10,12.69,2008-01-20 15:00:38
5635,3,220,14.68,2008-09-12 17:40:29
5636,2,12,11.36,2008-11-22 00:15:49
5637,3,52,9.84,2005-05-14 20:14:13
5638,3,658,16.08,2007-02-10 22:29:55
5639,3,288,19.62,2009-07-28 10:41:04
5640,3,120,19.07,2005-02-20 11:43:43
5641,2,827,11.24,2006-11-09 23:34:05
5642,2,713,9.57,2007-01-23 16:52:49
5643,2,993,11.39,2007-08-17 16:53:15
5644,2,629,8.26,2007-07-08 09:39:21
5645,3,880,16.58,2006-09-23 05:01:10
5646,1,50,5.1,2009-08-09 02:38:57
5647,2,13,8.91,2009-04-04 06:53:50
5648,3,359,17.91,2009-03-22 12:18:23
5649,2,726,11.73,2006-05-26 11:29:47
5650,2,962,18.58,2006-06-23 10:36:21
5651,2,65,15.45,2005-05-10 03:31:33
5652,2,497,10.38,2006-11-02 18:08:36
5653,2,755,17.39,2008-12-31 21:39:43
5654,2,988,16.87,2005-03-27 00:32:10
5655,2,502,14.46,2008-07-10 10:49:42
5656,3,288,17.0,2006-05-27 16:01:32
5657,1,784,9.23,2009-06-07 23:27:25
5658,2,223,10.22,2006-12-14 16:43:03
5659,2,739,17.25,2008-09-08 10:34:14
5660,3,209,11.61,2008-01-07 11:53:26
5661,3,635,8.69,2007-04-11 05:45:08
5662,3,833,16.83,2008-02-27 22:29:46
5663,3,679,11.39,2006-06-13 19:31:07
5664,3,700,16.97,2007-05-09 15:30:12
5665,1,438,14.88,2008-10-23 15:18:39
5666,3,415,9.27,2008-03-28 08:38:52
5667,2,483,5.98,2005-09-21 10:48:13
5668,2,681,19.82,2006-10-08 05:31:46
5669,1,792,10.77,2008-07-20 11:19:58
5670,2,324,5.42,2006-09-20 18:42:44
5671,1,258,17.18,2007-06-10 09:24:25
5672,1,338,14.68,2007-12-20 03:35:16
5673,2,166,13.27,2005-12-27 14:26:03
5674,3,544,18.4,2008-05-24 17:24:16
5675,3,42,9.6,2005-05-30 13:41:07
5676,2,760,13.91,2008-08-14 19:02:28
5677,2,61,14.3,2005-12-22 10:11:47
5678,3,610,18.55,2007-07-01 07:04:15
5679,2,342,6.23,2009-06-18 05:17:01
5680,3,984,18.74,2006-10-14 02:33:16
5681,2,820,8.47,2007-10-19 18:20:06
5682,3,975,12.52,2008-04-12 21:54:38
5683,2,291,10.34,2006-03-08 20:16:53
5684,1,378,15.91,2007-12-20 02:53:30
5685,2,706,5.54,2007-10-03 03:49:14
5686,2,982,6.5,2005-05-08 12:56:30
5687,3,654,9.31,2007-06-27 11:51:52
5688,2,631,16.24,2005-08-04 12:53:33
5689,3,186,6.29,2008-08-16 19:26:21
5690,2,342,7.64,2007-12-19 22:06:29
5691,1,889,16.25,2007-03-20 02:07:14
5692,1,28,8.57,2008-04-17 15:01:25
5693,3,752,16.1,2009-07-15 08:48:05
5694,1,619,8.67,2006-08-30 11:22:55
5695,2,71,5.32,2009-02-01 00:26:30
5696,3,184,16.35,2006-11-10 02:24:45
5697,1,366,16.09,2006-05-21 16:58:59
5698,2,671,15.59,2007-03-29 22:19:35
5699,3,163,15.18,2009-06-15 12:35:40
5700,2,632,5.6,2008-05-08 08:24:06
5701,2,797,9.27,2007-01-07 07:41:24
5702,1,994,19.19,2006-09-16 21:28:11
5703,2,47,13.6,2007-10-24 09:14:24
5704,2,1,17.1,2005-02-01 06:11:36
5705,1,465,5.71,2008-06-22 11:45:39
5706,3,4,17.51,2007-08-09 00:19:22
5707,3,49,15.24,2006-06-04 15:28:57
5708,3,713,18.04,2005-05-04 20:34:07
5709,1,598,12.57,2009-05-27 17:41:50
5710,1,122,12.2,2006-07-04 09:27:04
5711,2,209,7.37,2007-12-31 00:30:13
5712,3,765,8.22,2008-11-02 10:34:34
5713,1,221,12.98,2005-06-19 22:42:58
5714,3,591,10.44,2007-09-04 09:23:07
5715,2,261,17.51,2005-08-20 19:04:58
5716,1,276,5.11,2009-06-13 09:14:56
5717,2,68,5.44,2009-10-20 12:46:25
5718,3,106,8.33,2006-06-06 07:49:35
5719,1,215,8.1,2009-03-18 20:08:42
5720,2,428,13.87,2005-01-19 22:19:14
5721,1,415,17.05,2008-09-14 10:11:39
5722,2,117,17.66,2007-10-23 18:19:38
5723,2,812,6.42,2008-03-23 03:17:36
5724,3,902,19.35,2008-06-21 10:50:50
5725,3,177,10.34,2009-09-09 23:32:41
5726,1,94,10.67,2008-09-20 07:23:35
5727,1,319,10.99,2006-06-03 21:43:37
5728,3,295,9.64,2008-10-03 11:13:20
5729,1,439,15.06,2009-09-20 02:46:43
5730,1,402,9.47,2009-04-09 12:19:12
5731,2,980,18.56,2006-12-01 08:47:40
5732,1,741,8.23,2008-02-06 00:39:01
5733,1,715,7.99,2009-03-03 06:47:58
5734,3,221,14.29,2009-12-24 00:09:55
5735,3,24,12.84,2009-04-13 21:50:54
5736,2,127,17.5,2007-01-15 05:28:31
5737,2,672,13.86,2005-09-21 06:14:15
5738,2,283,8.32,2005-08-23 14:38:20
5739,2,495,7.61,2006-06-17 23:37:36
5740,1,603,15.7,2005-09-27 03:55:38
5741,2,513,17.96,2006-11-01 20:05:10
5742,1,374,14.18,2006-01-14 17:58:25
5743,1,424,15.29,2005-02-27 01:51:20
5744,1,102,10.22,2005-12-19 10:39:05
5745,2,111,19.58,2007-01-07 16:15:14
5746,1,735,14.33,2009-07-06 00:48:49
5747,1,612,14.25,2009-11-12 15:24:25
5748,3,400,7.63,2007-08-13 00:59:52
5749,1,17,14.12,2007-10-16 15:21:05
5750,1,796,5.19,2005-06-14 04:30:49
5751,2,238,11.49,2006-10-06 08:18:27
5752,1,522,16.09,2006-12-16 00:45:13
5753,1,970,10.1,2006-05-23 22:17:14
5754,1,255,14.41,2007-03-02 03:15:45
5755,1,310,5.7,2006-05-26 15:52:45
5756,1,289,9.84,2008-11-07 18:51:06
5757,2,549,10.03,2008-03-21 07:36:04
5758,2,691,10.57,2008-08-06 00:44:55
5759,3,464,11.07,2009-03-15 03:59:10
5760,2,463,16.95,2007-05-31 19:50:51
5761,1,396,15.58,2009-07-16 08:08:17
5762,2,650,13.89,2005-01-17 19:57:15
5763,3,28,10.56,2008-07-19 13:05:52
5764,3,64,12.85,2007-05-12 19:24:01
5765,3,278,7.93,2008-10-10 23:34:35
5766,3,934,17.23,2005-03-04 09:43:31
5767,1,420,10.07,2008-03-17 19:09:42
5768,1,781,9.14,2005-03-26 07:24:51
5769,3,21,8.93,2009-04-14 09:26:49
5770,1,79,7.71,2008-07-29 20:51:38
5771,2,776,12.95,2009-09-29 18:38:32
5772,1,696,15.18,2006-05-25 16:08:33
5773,1,554,17.19,2008-10-15 06:22:04
5774,1,995,13.19,2008-11-21 18:06:17
5775,1,272,10.91,2006-08-19 11:17:01
5776,1,67,14.69,2007-11-17 04:55:10
5777,2,419,18.78,2007-09-26 04:18:15
5778,1,379,12.14,2008-09-09 05:19:10
5779,3,30,15.35,2006-05-10 13:19:21
5780,3,991,8.84,2007-05-06 22:28:01
5781,2,966,16.12,2005-07-30 12:05:22
5782,1,306,8.79,2005-07-08 09:05:16
5783,1,245,18.04,2008-05-04 21:49:32
5784,3,998,16.21,2005-11-16 01:57:54
5785,2,768,8.06,2006-11-07 13:00:55
5786,1,983,9.54,2009-02-24 17:32:55
5787,3,384,16.4,2005-10-18 00:45:18
5788,2,592,8.65,2005-10-20 18:21:14
5789,3,647,16.42,2008-06-12 20:55:23
5790,2,846,18.86,2006-10-06 20:07:11
5791,1,778,17.98,2008-03-21 16:13:22
5792,2,458,15.25,2006-09-20 10:26:34
5793,3,509,10.88,2009-09-18 13:22:33
5794,2,775,15.86,2007-02-28 15:13:01
5795,2,546,5.57,2009-09-28 17:49:18
5796,2,76,8.27,2005-05-17 11:38:14
5797,3,602,12.56,2007-09-04 03:27:49
5798,1,955,18.08,2009-11-21 10:15:17
5799,3,710,17.51,2007-12-23 06:22:01
5800,1,308,6.14,2007-09-08 02:03:51
5801,1,647,10.53,2009-09-18 02:50:21
5802,2,955,14.96,2008-04-10 11:56:39
5803,1,5,17.44,2008-11-10 21:07:14
5804,1,602,19.48,2007-08-07 17:10:45
5805,1,587,10.06,2007-05-30 10:54:45
5806,1,128,11.91,2009-02-14 08:03:54
5807,1,706,5.58,2005-03-03 04:52:31
5808,1,535,7.54,2006-04-29 06:19:53
5809,2,84,9.49,2006-10-08 12:31:07
5810,1,557,8.7,2007-10-22 05:41:08
5811,2,743,18.46,2005-01-03 23:58:54
5812,1,976,7.06,2009-07-24 01:36:09
5813,3,870,10.45,2008-04-06 16:19:42
5814,3,329,6.03,2007-03-21 14:33:15
5815,3,390,16.51,2005-12-26 13:00:05
5816,1,634,15.92,2008-07-01 09:17:48
5817,1,923,9.41,2006-02-23 11:33:03
5818,2,744,15.53,2005-01-09 23:35:47
5819,2,729,5.11,2005-04-03 08:45:46
5820,3,875,17.95,2007-06-28 17:32:01
5821,3,262,13.75,2007-12-14 05:57:29
5822,2,112,13.73,2005-09-07 10:05:13
5823,2,843,7.87,2005-08-05 20:11:20
5824,1,200,11.11,2006-03-19 10:39:00
5825,1,999,14.88,2007-11-27 06:31:33
5826,1,267,17.81,2008-04-18 17:23:12
5827,2,836,7.4,2006-10-22 22:28:52
5828,1,845,18.71,2006-03-18 16:24:19
5829,1,311,13.29,2006-11-24 00:42:50
5830,3,689,17.78,2005-01-21 20:01:44
5831,2,899,9.53,2006-11-09 18:27:19
5832,1,531,8.54,2007-08-23 21:10:28
5833,3,544,17.53,2006-04-24 18:21:28
5834,3,397,15.01,2005-12-28 20:16:15
5835,2,436,15.37,2005-01-10 15:54:15
5836,2,93,5.0,2006-06-27 13:35:15
5837,2,855,10.47,2008-12-16 11:28:48
5838,3,66,5.18,2009-08-27 13:52:27
5839,1,115,7.85,2008-09-29 07:19:05
5840,1,668,19.64,2009-12-16 18:17:35
5841,2,400,13.4,2006-07-30 21:48:02
5842,1,451,14.76,2006-06-14 02:39:51
5843,1,433,18.14,2006-10-24 14:26:31
5844,1,665,9.69,2007-06-21 05:17:03
5845,2,386,8.55,2007-06-03 09:13:39
5846,3,888,19.67,2005-01-02 11:47:18
5847,1,420,15.77,2005-02-20 21:42:04
5848,1,763,11.8,2009-02-23 18:52:13
5849,2,865,6.02,2009-12-18 10:14:27
5850,3,610,16.55,2005-06-02 02:17:21
5851,3,651,11.07,2005-04-16 15:20:20
5852,3,804,19.21,2008-12-01 07:56:39
5853,2,771,8.29,2009-03-17 14:22:22
5854,3,17,14.0,2009-10-24 07:29:35
5855,1,788,5.55,2009-05-09 15:23:31
5856,1,202,5.33,2005-10-04 03:15:37
5857,3,849,10.21,2006-11-18 04:54:23
5858,1,902,13.67,2007-07-05 08:27:56
5859,3,276,9.09,2005-06-11 16:01:08
5860,3,4,10.29,2006-01-01 05:49:28
5861,1,443,18.2,2008-09-04 12:42:18
5862,3,419,12.4,2005-01-05 17:47:43
5863,1,908,5.33,2007-08-12 10:11:42
5864,2,458,17.3,2008-08-20 20:23:49
5865,2,832,13.55,2006-01-06 14:30:44
5866,1,302,9.16,2008-02-26 20:14:15
5867,3,11,8.43,2006-04-11 19:56:56
5868,3,303,7.82,2009-08-26 10:41:19
5869,3,843,11.93,2007-12-24 18:07:33
5870,3,988,15.41,2009-03-12 17:32:40
5871,1,20,19.17,2005-09-13 18:14:37
5872,1,300,11.54,2008-10-10 11:12:42
5873,1,226,10.34,2009-01-12 10:50:58
5874,1,272,12.68,2009-12-19 13:30:25
5875,3,171,17.72,2008-12-06 02:18:45
5876,3,384,13.03,2005-09-04 05:11:00
5877,3,662,19.93,2009-02-11 02:29:56
5878,3,150,10.11,2008-04-13 00:19:48
5879,1,364,10.87,2006-04-16 21:41:40
5880,2,144,12.01,2006-05-19 07:31:06
5881,1,156,11.33,2006-12-15 20:18:58
5882,2,205,9.85,2007-05-29 00:02:26
5883,2,667,7.74,2008-08-13 03:25:20
5884,3,576,16.16,2007-04-08 06:55:21
5885,3,554,5.24,2007-06-22 04:48:00
5886,1,104,18.71,2008-11-12 22:51:37
5887,3,568,11.26,2009-04-01 11:00:46
5888,2,471,9.92,2005-12-31 13:27:40
5889,2,715,17.35,2005-12-22 11:29:48
5890,2,123,17.17,2008-06-02 03:02:02
5891,3,63,13.76,2007-04-03 22:12:56
5892,1,409,7.51,2007-03-25 13:35:30
5893,3,837,6.19,2006-04-13 16:58:52
5894,2,89,8.23,2005-10-07 07:00:36
5895,2,47,16.82,2008-04-28 11:09:01
5896,3,71,19.59,2007-03-27 05:25:50
5897,3,565,16.38,2008-02-04 00:10:18
5898,3,675,5.55,2005-12-24 18:40:00
5899,1,535,13.86,2007-12-24 17:32:00
5900,2,688,6.85,2005-07-30 07:23:55
5901,3,278,8.19,2006-12-16 01:15:41
5902,3,397,7.33,2006-05-29 05:15:48
5903,3,680,8.02,2009-06-01 13:08:54
5904,3,221,11.94,2006-05-20 18:44:02
5905,2,997,8.62,2005-10-09 14:46:02
5906,1,711,16.9,2007-01-09 03:28:08
5907,2,915,15.75,2008-06-28 05:10:42
5908,2,281,14.06,2006-08-30 03:33:37
5909,2,929,19.87,2005-07-21 06:31:03
5910,2,238,11.85,2007-05-25 14:05:27
5911,1,696,10.24,2007-06-08 12:40:00
5912,1,3,9.53,2008-12-06 04:02:55
5913,3,474,6.81,2005-11-29 08:20:28
5914,2,11,10.2,2008-09-07 12:40:57
5915,3,369,16.78,2009-04-03 00:23:42
5916,2,868,19.72,2008-12-22 10:57:52
5917,3,536,18.85,2005-10-18 03:59:39
5918,1,968,19.67,2008-02-12 08:44:09
5919,1,881,15.82,2007-12-14 18:27:55
5920,3,500,12.69,2005-12-15 11:46:07
5921,2,256,15.42,2009-09-12 13:42:08
5922,1,733,15.4,2009-10-17 07:58:49
5923,3,68,11.27,2007-07-16 20:09:52
5924,1,345,17.09,2009-12-10 16:33:10
5925,3,664,8.69,2008-05-10 15:44:31
5926,3,316,6.07,2005-01-11 22:01:22
5927,2,862,11.85,2008-11-11 15:10:00
5928,2,619,16.44,2007-06-05 07:49:57
5929,2,931,14.3,2005-09-11 20:00:25
5930,1,485,13.0,2006-01-20 04:30:24
5931,2,175,6.1,2005-04-09 11:38:21
5932,1,488,16.23,2007-01-08 22:45:13
5933,3,560,10.84,2007-03-04 07:01:53
5934,3,82,12.89,2007-06-14 04:20:01
5935,1,413,6.8,2006-10-29 01:33:34
5936,3,949,14.76,2008-04-30 03:42:07
5937,2,110,19.64,2006-03-11 16:25:13
5938,2,876,5.59,2005-11-19 10:59:16
5939,3,596,6.68,2009-10-05 11:50:56
5940,1,615,11.66,2009-10-15 09:04:38
5941,3,424,11.81,2007-11-23 16:05:01
5942,2,719,9.93,2009-09-26 06:58:21
5943,1,483,17.12,2006-11-12 05:58:48
5944,3,619,8.87,2006-09-10 04:29:53
5945,1,898,11.73,2006-10-28 20:53:19
5946,3,452,7.46,2006-02-14 18:49:14
5947,1,872,8.67,2006-10-22 16:00:51
5948,1,335,15.61,2007-07-17 01:44:57
5949,1,279,10.66,2008-08-22 16:28:56
5950,2,796,11.12,2007-09-23 05:15:52
5951,3,687,10.06,2008-07-19 16:26:32
5952,1,227,6.18,2006-08-04 09:59:46
5953,1,258,9.15,2008-08-07 16:04:50
5954,2,225,7.82,2007-09-07 21:12:42
5955,1,24,8.49,2006-04-19 13:53:41
5956,3,161,5.36,2007-04-10 09:04:06
5957,3,734,14.85,2008-11-09 06:31:59
5958,3,32,8.89,2008-12-15 10:41:23
5959,3,241,13.96,2006-10-05 14:19:57
5960,3,725,15.03,2006-11-13 12:47:02
5961,2,357,10.18,2006-12-17 04:38:13
5962,3,172,10.91,2007-07-10 00:31:26
5963,1,81,18.18,2008-12-22 07:43:44
5964,1,761,17.22,2006-06-25 14:47:13
5965,2,436,9.73,2006-12-09 21:30:46
5966,1,139,17.61,2006-10-24 00:40:13
5967,3,937,6.28,2005-04-08 12:21:00
5968,3,586,13.91,2005-08-01 12:03:47
5969,3,79,8.55,2007-09-15 21:43:17
5970,2,23,10.71,2005-10-04 23:11:52
5971,1,334,10.47,2009-08-10 04:25:07
5972,2,648,5.53,2006-08-17 13:31:12
5973,3,257,6.55,2007-06-05 15:57:21
5974,1,372,6.56,2005-03-01 20:56:10
5975,1,158,16.86,2007-02-22 20:21:08
5976,1,199,10.83,2008-05-02 22:18:22
5977,3,137,11.58,2006-06-20 18:04:24
5978,3,18,14.19,2007-07-21 01:46:50
5979,2,574,9.07,2008-12-04 22:11:19
5980,3,234,17.55,2005-05-14 15:16:59
5981,1,313,8.1,2009-04-10 10:51:21
5982,1,903,12.21,2008-09-22 22:37:54
5983,2,270,6.93,2007-11-21 16:30:03
5984,2,651,19.73,2006-12-09 17:51:21
5985,2,712,19.78,2005-01-24 14:23:55
5986,2,630,16.26,2005-03-04 11:19:01
5987,1,433,8.58,2007-07-20 07:54:31
5988,1,540,11.37,2006-02-04 05:59:56
5989,1,230,13.84,2009-07-24 20:06:21
5990,1,814,11.83,2007-02-07 01:33:11
5991,1,101,15.56,2006-04-01 06:32:52
5992,3,344,14.5,2006-02-13 14:50:04
5993,3,174,14.8,2005-05-30 20:38:33
5994,2,251,9.4,2008-10-13 15:16:26
5995,2,284,17.1,2005-01-29 05:49:10
5996,1,403,8.55,2007-01-25 01:21:57
5997,2,982,9.02,2005-03-18 03:54:38
5998,1,447,14.8,2005-05-06 09:19:27
5999,2,202,7.52,2008-06-18 12:51:47
6000,2,422,12.38,2008-04-02 06:42:11
6001,1,240,6.06,2008-04-01 00:57:42
6002,2,596,8.97,2007-08-02 17:42:38
6003,1,588,12.69,2007-01-21 06:49:13
6004,3,951,12.97,2008-08-25 15:54:06
6005,1,429,13.12,2009-04-06 19:59:31
6006,1,472,11.81,2007-11-23 23:27:28
6007,3,11,6.83,2009-08-04 02:05:14
6008,2,721,13.55,2009-01-28 20:22:09
6009,2,758,12.07,2006-05-17 18:43:34
6010,1,855,8.75,2005-03-09 08:16:26
6011,2,407,17.06,2008-02-19 19:49:09
6012,1,510,15.58,2009-11-28 05:08:28
6013,3,341,7.76,2008-08-16 08:09:17
6014,2,578,16.3,2005-11-08 22:45:55
6015,1,101,15.82,2009-05-11 10:39:40
6016,3,626,10.27,2008-09-09 03:35:54
6017,1,134,5.44,2009-12-09 03:58:52
6018,1,697,12.66,2008-08-12 14:36:41
6019,1,357,5.37,2008-07-01 04:43:14
6020,1,437,10.74,2005-01-11 18:47:55
6021,1,389,10.48,2007-09-12 16:11:16
6022,2,953,14.49,2005-11-23 08:47:21
6023,2,197,15.01,2006-12-28 23:50:42
6024,1,384,12.0,2009-11-16 10:23:16
6025,3,935,9.47,2008-02-05 05:23:09
6026,3,389,9.13,2005-01-15 06:40:27
6027,1,354,10.78,2008-04-09 13:14:28
6028,3,599,12.11,2006-01-28 06:23:50
6029,1,655,19.48,2006-11-24 02:28:39
6030,2,902,9.43,2008-04-15 08:03:43
6031,2,369,6.73,2008-05-10 23:09:53
6032,1,151,14.73,2007-09-25 09:44:38
6033,3,307,15.3,2008-01-09 19:29:51
6034,2,265,15.99,2008-06-03 14:06:59
6035,1,501,14.25,2009-07-23 08:36:31
6036,3,459,18.38,2007-12-13 04:00:02
6037,3,563,8.02,2008-08-12 19:52:06
6038,3,657,18.08,2009-05-13 14:49:09
6039,1,235,8.98,2007-01-26 11:43:17
6040,1,869,17.43,2008-03-31 21:13:23
6041,3,576,15.72,2009-02-05 07:42:41
6042,3,417,14.31,2006-06-14 05:21:44
6043,2,776,19.52,2009-11-07 04:12:02
6044,3,826,12.38,2005-05-15 08:35:23
6045,3,728,5.47,2009-12-03 09:05:46
6046,3,184,17.6,2005-11-04 11:05:09
6047,2,54,16.38,2006-04-06 12:47:58
6048,1,202,17.27,2005-02-08 21:59:29
6049,3,233,12.76,2006-04-25 12:03:33
6050,1,221,9.57,2005-10-09 15:53:27
6051,3,989,18.84,2006-03-05 05:14:15
6052,1,841,11.77,2008-11-21 12:00:32
6053,2,940,12.73,2007-06-23 15:45:53
6054,1,699,17.44,2009-09-23 16:53:58
6055,2,998,15.43,2006-02-10 03:11:05
6056,2,698,18.13,2007-12-02 15:45:54
6057,3,74,15.35,2009-01-01 09:58:26
6058,2,319,15.1,2005-07-25 03:05:38
6059,3,315,9.02,2007-07-01 11:04:40
6060,2,713,15.2,2005-08-04 10:45:15
6061,2,5,16.27,2008-06-11 19:37:31
6062,3,291,13.64,2008-11-05 13:11:21
6063,2,958,9.74,2007-05-15 13:08:51
6064,1,6,15.14,2009-09-23 14:58:24
6065,3,846,8.72,2009-09-30 19:13:53
6066,3,641,10.96,2008-01-26 12:41:49
6067,2,525,17.2,2006-12-01 22:43:58
6068,1,636,7.78,2007-10-12 15:35:32
6069,1,734,14.04,2007-11-20 00:26:17
6070,2,334,19.93,2005-04-03 08:46:12
6071,3,185,9.17,2006-04-19 19:37:48
6072,2,757,10.93,2006-04-05 14:32:55
6073,2,159,8.1,2007-04-03 07:41:35
6074,2,881,18.02,2007-01-22 00:04:44
6075,1,787,7.09,2008-05-13 23:19:59
6076,3,306,5.36,2009-12-22 18:19:57
6077,1,569,9.92,2005-05-19 10:41:06
6078,3,976,7.57,2005-09-02 06:52:09
6079,3,793,9.73,2008-06-04 14:58:10
6080,2,252,14.24,2006-08-15 18:35:00
6081,3,634,11.77,2008-07-28 16:10:48
6082,1,916,6.88,2006-03-09 10:10:21
6083,3,971,7.44,2009-04-24 00:15:47
6084,2,136,12.69,2006-04-15 22:04:11
6085,1,123,17.28,2009-11-10 02:23:14
6086,1,553,15.29,2006-05-29 13:18:20
6087,2,90,9.23,2008-12-23 23:36:23
6088,3,170,14.33,2005-04-29 07:14:17
6089,2,891,7.52,2006-04-18 08:34:16
6090,1,384,7.28,2009-07-23 10:45:30
6091,1,810,10.02,2005-04-10 16:00:37
6092,2,635,10.33,2009-08-17 20:13:05
6093,3,802,15.4,2009-08-10 06:07:01
6094,1,833,5.3,2009-09-06 15:04:01
6095,2,578,11.74,2009-09-29 05:35:58
6096,3,744,14.82,2006-09-11 20:55:26
6097,3,875,13.52,2005-08-20 01:22:46
6098,3,575,13.44,2007-04-08 16:13:51
6099,1,241,14.02,2007-07-14 10:49:19
6100,2,759,12.61,2007-03-22 06:18:02
6101,1,829,17.51,2008-12-19 12:53:36
6102,2,504,19.27,2008-01-08 23:53:00
6103,3,395,6.26,2007-05-09 14:48:02
6104,1,416,9.9,2009-01-11 20:33:38
6105,1,458,13.12,2009-01-04 22:10:27
6106,3,402,8.01,2006-08-28 09:36:30
6107,1,442,10.28,2006-03-18 09:34:52
6108,3,139,19.16,2008-01-05 20:02:42
6109,3,551,8.52,2005-07-04 23:29:48
6110,3,629,17.62,2006-07-27 17:19:11
6111,2,649,7.51,2005-06-19 09:26:29
6112,2,433,17.4,2007-11-13 19:29:07
6113,2,437,11.8,2009-09-13 23:08:57
6114,2,490,11.8,2006-12-04 01:08:46
6115,3,195,10.53,2009-03-11 16:15:48
6116,1,857,18.75,2005-09-14 20:08:33
6117,1,297,14.87,2007-12-06 16:18:37
6118,1,446,17.17,2005-10-23 07:49:35
6119,1,277,18.14,2007-12-01 23:09:15
6120,2,229,17.98,2006-09-03 13:34:05
6121,2,642,8.02,2005-09-09 12:23:45
6122,3,959,17.64,2009-05-18 11:44:09
6123,2,449,8.59,2009-01-19 20:32:13
6124,1,594,14.99,2008-01-28 16:28:10
6125,1,365,7.65,2005-09-28 01:25:46
6126,3,910,9.0,2009-12-02 16:53:09
6127,2,18,17.44,2009-10-24 04:30:51
6128,3,135,18.45,2009-12-24 06:23:34
6129,3,550,18.16,2009-09-18 06:08:50
6130,1,913,11.08,2005-12-14 05:57:01
6131,2,622,12.66,2007-09-04 09:01:09
6132,1,692,5.31,2007-03-01 16:48:33
6133,3,274,16.75,2007-09-27 04:15:49
6134,3,99,10.42,2009-09-09 19:33:33
6135,3,909,17.55,2008-07-17 16:58:04
6136,2,705,14.8,2009-12-09 17:57:00
6137,3,570,8.85,2009-09-22 00:57:57
6138,1,191,7.75,2009-04-03 01:34:12
6139,3,958,10.97,2009-05-27 13:42:02
6140,1,742,7.79,2006-09-10 21:42:40
6141,3,22,6.55,2007-09-07 08:24:23
